0,1,2,3,4,5,6,7,8,9
1.49836523120228,1.0613698809069274,0.21990201142932098,1.138873733071672,0.7284728859684367,1.0558933194331501,-0.824450653168863,0.7110377347763364,0.5474819669350317,-0.061448959390221054
-0.22885821922326524,1.0613698809069274,-0.41936607120815117,-0.7105910494587964,-0.4249289025350754,0.27242452366132136,-1.529790554910477,1.484285795084553,-0.019756532913882432,0.3672364687668624
0.08518240812683231,-0.9421786108585558,1.0189871147261615,1.9924728634703501,-0.3095887236847238,-0.32669867310536677,-0.11911075142724886,-0.0622103255318783,0.33123660343273664,-0.3186602162844728
-0.6214090034108893,-0.9421786108585558,-0.7846621184295651,-0.6394577885922411,-1.1746400650623579,-1.2155078111658455,0.6646002505078749,-0.835458385840095,-1.069682168064916,-2.7192986139641495
-0.542898846573365,-0.9421786108585558,-1.4239302010670394,-1.706456701590589,-0.7997844837987178,-1.1101674688771954,1.291569052055975,-1.6087064461483138,-0.8028586745289871,-0.9188198157043921
0.006672251289307909,-0.9421786108585558,-0.8759861302349186,-2.1097822907039645,-0.5979391708106018,-0.6163846143991532,0.9780846512819238,-1.059700323329478,-1.456175425869105,-2.7192986139641495
0.32071287863940545,-0.9421786108585558,0.4025500350400279,0.42754112440610686,-0.2807536789721364,-0.26086095917496205,-0.11911075142724886,-0.0622103255318783,0.25336536926774333,0.7959218969239458
0.1636925649643567,1.0613698809069274,1.4299451678502522,1.2100069939382274,0.382452349417382,-0.47154164375225993,-0.9811928535558886,0.7110377347763364,2.1373529978036245,1.481818581975283
-0.22885821922326524,-0.9421786108585558,0.7678460822614396,-0.8528575711919112,-0.5114340366728397,-0.06334781738374597,-0.9028217533623769,0.32441370462222796,-0.13312788853644142,0.5387106400296962
-1.7205511991362372,-0.9421786108585558,-0.39653506825681284,-0.2837914842594585,0.007596768153741708,-0.2674447305680019,1.5266823526365123,-0.835458385840095,-0.8876008999438295,-1.947664843281397
1.1843246038521802,-0.9421786108585558,-1.4924232099210546,-1.4453976342103263,0.007596768153741708,-0.004093874846379043,0.9780846512819238,-0.7967959828246842,-1.0379992639683744,-0.061448959390221054
0.8702839765020804,1.0613698809069274,0.37971903208868746,1.2100069939382274,-0.10774341069660993,-0.03701273181158242,-0.5893373525883256,-0.0622103255318783,0.6276435315166413,0.11002521187261068
0.006672251289307909,1.0613698809069274,-1.2641131804076708,-0.9239908320584664,-2.0108563617274045,-0.9719082696233441,-2.0783882562650655,0.7110377347763364,-1.306349644448715,-1.5189794151243114
0.6347535059895052,-0.9421786108585558,2.183368265244418,1.5656732982710102,-0.22308358954695948,-0.22135833081671885,-1.216306154136426,0.7110377347763364,1.1702609793869192,0.71018481129253
-1.4065105717861377,1.0613698809069274,-1.7207332394344381,-0.14152496252634375,-1.4918255569008254,-1.380102095991858,-0.1974818516207627,-0.835458385840095,-0.40472290377365766,-1.1760310725986418
1.4198550743647533,1.0613698809069274,0.4025500350400279,-0.14152496252634375,0.44012243884255675,0.5686942363481475,-0.040739651233737136,-0.0622103255318783,0.1554537439573508,0.02428812624119274
-2.034591826486337,-0.9421786108585558,-0.898817133186257,-0.4260580059925711,-1.4341554674756485,-1.650036723106523,0.8997135510884121,-1.6087064461483138,-0.8876008999438295,-2.033401928912813
0.5562433491519808,1.0613698809069274,-0.7846621184295651,0.6409409070057748,-0.22308358954695948,0.04857629629794384,-0.1974818516207627,-0.0622103255318783,-0.33868504342785716,-1.090293986967226
0.8702839765020804,1.0613698809069274,-0.9673101420402721,1.2811402548047848,-0.07890836598402044,0.35801355177084976,-0.27585295181427444,-0.0622103255318783,-0.7482724662662706,0.1957622975040286
0.47773319231445643,-0.9421786108585558,0.37971903208868746,-0.2837914842594585,1.7665344956215976,0.8320450920697705,1.3699401522494867,-0.0622103255318783,1.3574954909453911,0.9673960681867817
0.32071287863940545,-0.9421786108585558,0.5167050497967197,1.1865330178522648,-1.2611451992001221,-0.9126543270859793,-0.27585295181427444,-0.7194711767938625,-1.1017467938975583,-0.5758714731787246
1.4198550743647533,1.0613698809069274,-0.8074931213809036,-1.7775899624571463,-0.13657845540919733,0.43043503709429637,-1.137935053942914,0.7110377347763364,-0.0014338895809428462,0.6244477256611121
-0.15034806238574086,-0.9421786108585558,0.8591700940667951,0.9966072113385573,0.5266275729803209,-0.4847091865383417,1.605053452830026,-0.835458385840095,1.069104719319649,0.5387106400296962
1.341344917527229,-0.9421786108585558,-1.104296159748302,2.2058726460700204,0.6708027965432599,0.42385126570125436,-0.3542240520077883,0.48679579728695344,1.189728787928166,0.7959218969239458
0.1636925649643567,-0.9421786108585558,1.1331421294828534,-0.14152496252634375,1.2186686460824288,0.957136748537542,-0.040739651233737136,0.4790633166838713,1.1404866839708911,2.16771526702662
0.32071287863940545,1.0613698809069274,0.2655640173319956,0.0007415592067668171,0.036431812866327,-0.43203901539401673,-0.6677084527818373,0.7110377347763364,1.5441574198997128,0.7959218969239458
-1.9560816696488126,-0.9421786108585558,-0.28238005350012096,-0.7817243103253538,0.2671121705670303,0.5423591507759862,-0.7460795529753512,0.7110377347763364,0.4495703416246371,-0.23292313065305484
-0.8569394739234646,-0.9421786108585558,-0.2595490505487847,-0.7817243103253538,-0.7709494390861282,-0.3925363870357735,-0.5893373525883256,-0.0622103255318783,-0.40472290377365766,-0.4043973019158887
-1.642041042298713,1.0613698809069274,-0.23671804759744425,0.2852746026729921,-0.7709494390861282,-0.4386227867870586,-0.27585295181427444,-0.0622103255318783,-0.7215519447390681,0.1957622975040286
-1.5635308854611865,-0.9421786108585558,-0.12256303284075243,-0.8528575711919112,-1.3764853780504738,-1.6368691803204412,1.1348268516689495,-1.6087064461483138,-1.1017467938975583,-0.7473456444415583
0.2422027218018811,-0.9421786108585558,0.2883950202833361,-0.7105910494587964,0.8726481095313738,0.6937858928159193,-0.040739651233737136,-0.0622103255318783,0.9181337726909496,-1.4332423294928935
-0.15034806238574086,-0.9421786108585558,0.471043043894043,0.14300808093987946,-0.7132793496609534,-0.8007302134042895,0.5078580501208493,-0.835458385840095,-0.36044318238572026,-0.3186602162844728
-0.7784293170859381,-0.9421786108585558,-0.8303241243322418,-1.279657136391249,0.44012243884255675,0.9308016629653786,-0.27585295181427444,-0.0622103255318783,-0.6692560668929703,-1.5189794151243114
0.8702839765020804,1.0613698809069274,-0.7161691095755521,-0.4971912668591284,-1.030464841499419,-0.8270652989764509,0.6646002505078749,-0.835458385840095,-2.6656607467111515,0.2814993831354445
0.1636925649643567,1.0613698809069274,0.3568880291373512,0.7832074287388895,0.382452349417382,0.23950566669612008,0.42948694992733544,-0.0622103255318783,0.3159677339886202,-0.4043973019158887
0.8702839765020804,1.0613698809069274,-0.37370406530547656,0.33293388745358493,-0.7709494390861282,-0.27402850196104384,-0.5109662523948139,-0.24005737940276814,-1.0070798033440371,0.2814993831354445
1.4198550743647533,1.0613698809069274,-0.16822503874342914,1.2811402548047848,-0.8862896179364799,-1.998976606937672,1.1348268516689495,-1.6087064461483138,1.218739639871987,1.0531331538181974
-0.15034806238574086,-0.9421786108585558,0.1514090025753037,-1.066257353791579,0.5554626176929084,1.009806919681865,-0.9028217533623769,1.484285795084553,0.2848574124962351,0.02428812624119274
0.47773319231445643,1.0613698809069274,-0.8303241243322418,-0.9951240929250238,-1.8955161828770553,-1.5710314663900342,-0.6677084527818373,-0.835458385840095,-0.6692560668929703,-0.3186602162844728
0.7132636628270317,1.0613698809069274,-0.23671804759744425,1.2100069939382274,-0.7421143943735407,-0.14235307410023243,-1.6081616551039888,1.484285795084553,0.2050775696507278,-0.4901343875473066
-2.3486324538364367,-0.9421786108585558,-1.6750712335317615,-0.5683245277256838,-1.8666811381644657,-2.005560378330714,0.586229150314361,-1.6087064461483138,-0.9168026127557007,-0.14718604502163898
1.341344917527229,1.0613698809069274,-0.07690102693807781,1.3522735156713424,1.9107097191845366,2.3068098841108577,0.5078580501208493,0.3630761076376388,-0.7753747095295778,0.02428812624119274
0.32071287863940545,-0.9421786108585558,-0.9901411449916104,-1.2085238755246939,-0.7132793496609534,-1.1167512402702353,1.605053452830026,-1.6087064461483138,-0.9168026127557007,0.7959218969239458
0.39922303547693205,1.0613698809069274,0.9276631029208102,0.593281622225182,-1.2899802439127097,-1.1562538686284805,-1.529790554910477,0.556388122714693,0.9293945639059877,0.7959218969239458
